county,areacode,village,number,name,address,administration,latitude,longitude,grade,type2,type,exec,diaper
10017,1001704,光華里,C040000341,基隆仁愛親子館-女廁,基隆市仁愛區光華里光一路28號,基隆市政府,25.12514658,121.73677245,不合格,社福機構、集會場所,女廁所,基隆市政府兒童及少年事務處,0
10019,1000604,中社里,B120000329,清水國民暨兒童運動中心1F-女廁,臺中市清水區中社里鎮政路358號,臺中市政府運動局,120.54982889,24.27174091,特優級,文化育樂活動場所,女廁所,臺中市政府運動局,1
10019,1000619,坪林里,B270000438,太平國民暨兒童運動中心4F-男廁,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14901405,120.72833156,特優級,文化育樂活動場所,男廁所,臺中市政府運動局,0
10019,1000619,坪林里,B270000431,太平國民暨兒童運動中心2F-親子廁,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14928507,120.72834319,特優級,文化育樂活動場所,親子廁所,臺中市政府運動局,1
10019,1000619,坪林里,B270000424,太平國民暨兒童運動中心1F-女廁,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14884155,120.72818430,特優級,文化育樂活動場所,女廁所,臺中市政府運動局,0
10019,1000601,社皮里,B090000752,豐原國民暨兒童運動中心2F-無障礙,臺中市豐原區社皮里豐裕路8號,臺中市政府運動局,24.24827559,120.70489356,特優級,文化育樂活動場所,無障礙廁所,臺中市政府運動局,0
10019,1000601,社皮里,B090000748,豐原國民暨兒童運動中心(泳池)1F-女廁,臺中市豐原區社皮里豐裕路8號,臺中市政府運動局,24.24826887,120.70501106,特優級,文化育樂活動場所,女廁所,臺中市政府運動局,0
10009,1000914,東南村,P140000078,東勢鄉公所2F-無障礙廁,雲林縣東勢鄉東南村所前街3號,東勢鄉公所,23.67506615,120.25261343,特優級,民眾洽公場所,無障礙廁所,東勢鄉公所,0
10019,1001906,港尾里,B060001666,"臺中市立圖書館(總館)汽車停車場 P1電梯 B1F-無障礙廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19311857,120.65458663,特優級,文化育樂活動場所,無障礙廁所,臺中市立圖書館(總館),0
10019,1000604,中社里,B120000335,清水國民暨兒童運動中心3F-男廁,臺中市清水區中社里鎮政路358號,臺中市政府運動局,24.27232689,120.55017570,特優級,文化育樂活動場所,男廁所,臺中市政府運動局,0
10019,1000619,坪林里,B270000425,太平國民暨兒童運動中心(淋浴間)1F-男廁,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14903823,120.72825338,特優級,文化育樂活動場所,男廁所,臺中市政府運動局,0
10019,1000619,坪林里,B270000423,太平國民暨兒童運動中心1F-男廁,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14883954,120.72818374,特優級,文化育樂活動場所,男廁所,臺中市政府運動局,0
10019,1000601,社皮里,B090000751,豐原國民暨兒童運動中心2F-女廁,臺中市豐原區社皮里豐裕路8號,臺中市政府運動局,24.24842529,120.70499780,特優級,文化育樂活動場所,女廁所,臺中市政府運動局,0
10019,1000601,社皮里,B090000749,豐原國民暨兒童運動中心1F-無障礙,臺中市豐原區社皮里豐裕路8號,臺中市政府運動局,24.24831387,120.70502864,特優級,文化育樂活動場所,無障礙廁所,臺中市政府運動局,0
10009,1000914,東南村,P140000077,東勢鄉公所2F-女廁,雲林縣東勢鄉東南村所前街3號,東勢鄉公所,23.67505996,120.25261004,特優級,民眾洽公場所,女廁所,東勢鄉公所,0
10019,1001906,港尾里,B060001651,"臺中市立圖書館(總館) D棟3F後側-無障礙廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19277009,120.65440276,特優級,文化育樂活動場所,無障礙廁所,臺中市立圖書館(總館),0
10019,1001906,港尾里,B060001649,"臺中市立圖書館(總館) D棟4F-親子廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19230503,120.65413859,特優級,文化育樂活動場所,親子廁所,臺中市立圖書館(總館),0
10019,1000619,坪林里,B270000428,太平國民暨兒童運動中心2F-男廁,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14928547,120.72834257,特優級,文化育樂活動場所,男廁所,臺中市政府運動局,0
10019,1000619,坪林里,B270000426,太平國民暨兒童運動中心(淋浴間)1F-女廁,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14892493,120.72821498,特優級,文化育樂活動場所,女廁所,臺中市政府運動局,0
10019,1000601,社皮里,B090000746,豐原國民暨兒童運動中心1F-女廁,臺中市豐原區社皮里豐裕路8號,臺中市政府運動局,24.24832126,120.70494255,特優級,文化育樂活動場所,女廁所,臺中市政府運動局,0
10009,1000914,東南村,P140000076,東勢鄉公所2F-男廁,雲林縣東勢鄉東南村所前街3號,東勢鄉公所,23.67506719,120.25261230,特優級,民眾洽公場所,男廁所,東勢鄉公所,0
10009,1000914,東南村,P140000074,東勢鄉公所1F-女廁,雲林縣東勢鄉東南村所前街3號,東勢鄉公所,23.67506925,120.25261004,特優級,民眾洽公場所,女廁所,東勢鄉公所,0
10019,1001906,港尾里,B060001654,"臺中市立圖書館(總館) D棟2F後側-無障礙廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19287204,120.65510258,特優級,文化育樂活動場所,無障礙廁所,臺中市立圖書館(總館),0
10019,1001906,港尾里,B060001652,"臺中市立圖書館(總館) D棟3F-性別友善廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19279214,120.65438758,特優級,文化育樂活動場所,性別友善廁所,臺中市立圖書館(總館),0
10017,1001704,光華里,C040000340,基隆仁愛親子館-男廁,基隆市仁愛區光華里光一路28號,基隆市政府,25.12514658,121.73677245,不合格,社福機構、集會場所,男廁所,基隆市政府兒童及少年事務處,0
10019,1000604,中社里,B120000338,清水國民暨兒童運動中心3F-無障礙廁,臺中市清水區中社里鎮政路358號,臺中市政府運動局,24.27184409,120.55025944,特優級,文化育樂活動場所,無障礙廁所,臺中市政府運動局,0
10019,1000619,坪林里,B270000437,太平國民暨兒童運動中心3F-親子廁,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14893308,120.72834273,特優級,文化育樂活動場所,親子廁所,臺中市政府運動局,1
10019,1000619,坪林里,B270000436,太平國民暨兒童運動中心3F-無障礙廁所,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14894429,120.72835022,特優級,文化育樂活動場所,無障礙廁所,臺中市政府運動局,0
10019,1000601,社皮里,B090000754,豐原國民暨兒童運動中心3F-女廁,臺中市豐原區社皮里豐裕路8號,臺中市政府運動局,24.24785946,120.70520462,特優級,文化育樂活動場所,女廁所,臺中市政府運動局,0
10019,1000601,社皮里,B090000753,豐原國民暨兒童運動中心3F-男廁,臺中市豐原區社皮里豐裕路8號,臺中市政府運動局,24.24807234,120.70490238,特優級,文化育樂活動場所,男廁所,臺中市政府運動局,0
10019,1001906,港尾里,B060001661,"臺中市立圖書館(總館) G棟1F-男廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19287204,120.65510258,特優級,文化育樂活動場所,男廁所,臺中市立圖書館(總館),0
10019,1001906,港尾里,B060001660,"臺中市立圖書館(總館) D棟1F後側-性別友善廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19287204,120.65510258,特優級,文化育樂活動場所,性別友善廁所,臺中市立圖書館(總館),0
10019,1001906,港尾里,B060001648,"臺中市立圖書館(總館) F棟3F-親子廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19267990,120.65441552,特優級,文化育樂活動場所,親子廁所,臺中市立圖書館(總館),0
10019,1000604,中社里,B120000328,清水國民暨兒童運動中心1F-男廁,臺中市清水區中社里鎮政路358號,臺中市政府運動局,24.27185120,120.55034505,特優級,文化育樂活動場所,男廁所,臺中市政府運動局,0
10019,1000619,坪林里,B270000439,太平國民暨兒童運動中心4F-女廁,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14897838,120.72830512,特優級,文化育樂活動場所,女廁所,臺中市政府運動局,0
10019,1000619,坪林里,B270000432,太平國民暨兒童運動中心3F-男廁,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14891246,120.72831720,特優級,文化育樂活動場所,男廁所,臺中市政府運動局,0
10019,1000619,坪林里,B270000430,太平國民暨兒童運動中心2F-無障礙廁所,臺中市太平區坪林里中山路二段433號,臺中市政府運動局,24.14925492,120.72833917,特優級,文化育樂活動場所,無障礙廁所,臺中市政府運動局,0
10019,1001906,港尾里,B060001667,"臺中市立圖書館(總館)汽車停車場 P1電梯 B1F-親子廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19379387,120.65298826,不合格,文化育樂活動場所,親子廁所,臺中市立圖書館(總館),1
10019,1001906,港尾里,B060001665,"臺中市立圖書館(總館)汽車停車場 P1電梯 B1F-女廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19322622,120.65439887,特優級,文化育樂活動場所,女廁所,臺中市立圖書館(總館),0
10019,1001906,港尾里,B060001658,"臺中市立圖書館(總館) D棟1F-親子廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19287204,120.65510258,特優級,文化育樂活動場所,親子廁所,臺中市立圖書館(總館),0
10019,1001906,港尾里,B060001656,"臺中市立圖書館(總館) D棟2F後側-性別友善廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19287204,120.65510258,特優級,文化育樂活動場所,性別友善廁所,臺中市立圖書館(總館),0
10017,1001701,砂子里,C010000497,基隆祖孫館-無障礙廁所,基隆市中正區砂子里調和街3號,基隆市政府,25.13901073,121.79651404,不合格,社福機構、集會場所,無障礙廁所,基隆市政府兒童及少年事務處,2
10019,1001906,港尾里,B060001642,"臺中市立圖書館(總館) F棟6F-無障礙廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19269990,120.65472918,特優級,文化育樂活動場所,無障礙廁所,臺中市立圖書館(總館),0
10019,1001906,港尾里,B060001640,"臺中市立圖書館(總館) F棟6F-男廁",臺中市西屯區港尾里中科路2201號,臺中市政府文化局,24.19272014,120.65467542,特優級,文化育樂活動場所,男廁所,臺中市立圖書館(總館),0
10001,1000117,仁愛里,F170000285,國家檔案館3樓男廁,新北市林口區仁愛村檔案館路1號,國家發展委員會檔案管理局,25.07340908,121.37412071,特優級,文化育樂活動場所,男廁所,國家發展委員會檔案管理局秘書室,0
10001,1000117,仁愛里,F170000283,國家檔案館2樓無障礙廁所,新北市林口區仁愛村檔案館路1號,國家發展委員會檔案管理局,25.07340908,121.37412071,特優級,文化育樂活動場所,無障礙廁所,國家發展委員會檔案管理局秘書室,1
10001,1000117,仁愛里,F170000278,國家檔案館1樓女廁,新北市林口區仁愛村檔案館路1號,國家發展委員會檔案管理局,25.07340908,121.37412071,特優級,文化育樂活動場所,女廁所,國家發展委員會檔案管理局秘書室,0
10018,1001802,南寮里,O020000728,南寮漁港竹風漁市B側無障礙廁所,新竹市北　區南寮里新港三路1-9號1號,新竹市政府養護工程處,24.84635173,120.92470855,特優級,商業營業場所,無障礙廁所,新竹市政府養護工程處,0
64000,6400200,麗興里,E020000367,棧七庫-女廁,高雄市鼓山區麗興里蓬萊路1之15號,高雄港區土地開發股份有限公司,22.61690016,120.28282726,特優級,觀光地區及風景區,女廁所,高雄港區土地開發股份有限公司,0
63000,6300400,正守里,A040001399,市民大道地下停車場林金段林森長安4號出口B2女,臺北市中山區正守里市民大道2段(林森北路至金山北路)地下,縣市政府,25.04767117,121.52556990,特優級,交通,女廁所,臺北市停車管理工程處,0
63000,6300400,正守里,A040001394,市民大道地下停車場林金段林森長安4號出口B1女,臺北市中山區正守里市民大道2段(林森北路至金山北路)地下,縣市政府,25.04767117,121.52556990,特優級,交通,女廁所,臺北市停車管理工程處,0
63000,6300400,正守里,A040001392,市民大道地下停車場林金段林森長安1號出口B1親子身心障礙,臺北市中山區正守里市民大道2段(林森北路至金山北路)地下,縣市政府,25.04767117,121.52556990,特優級,交通,親子廁所,臺北市停車管理工程處,1
63000,6300300,龍生里,A030002038,科技大樓地下停車場B1女,臺北市大安區龍生里復興南路二段224號,縣市政府,25.02604622,121.54321184,特優級,交通,女廁所,臺北市停車管理工程處,0
63000,6300300,臥龍里,A030002036,臺北市立圖書館道藩分館無障礙,臺北市大安區臥龍里辛亥路三段11號,縣市政府,25.02157400,121.54404700,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
10009,1000912,東明村,P120000115,崙背鄉立圖書館-1F女廁,雲林縣崙背鄉東明村行政街2號,崙背鄉公所,23.76173820,120.35934915,特優級,文化育樂活動場所,女廁所,崙背鄉公所,0
10003,1000309,龍潭里,H090000376,龍潭區鍾肇政文學生活園區無障礙廁所,桃園市龍潭區龍潭村南龍路1號,桃園市政府客家事務局,24.86452818,121.21421678,特優級,文化育樂活動場所,無障礙廁所,桃園市政府客家文化基金會,0
10005,1000517,新店村,K170000031,苗栗縣獅潭鄉公所行政大樓女廁2,苗栗縣獅潭鄉新店村130之2號,獅潭鄉公所,24.53944700,120.92021900,特優級,民眾洽公場所,女廁所,獅潭鄉公所清潔隊,0
10020,1002002,竹村里,I020000850,久井嘉義站女廁,嘉義市西　區竹村里埤竹路121號,久井企業股份有限公司,23.49043000,120.39687000,特優級,商業營業場所,女廁所,久井企業股份有限公司-久井嘉義站,0
